,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
132,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2013,399 км2,645.24 ха,1.6 %,13 Број,62 Број,10097 Број,24832 Број,12140 Број,12692 Број,0.96 Однос,1.05 Однос,1455 Број,5.9 %,1952 Број,7.9 %,1146 Број,4.6 %,20575 Број,82.9 %,4490 Број,18.1 %,16756 Број,67.5 %,5438 Број,21.9 %,4669 Број,18.8 %,42.83 Број,131.7 Индекс,179 Број,7.21 ‰,399 Број,16.07 ‰,0 Број,0 ‰,-220 Број,-8.86 ‰,44.86 Индекс,1.2 Коефицијент,69.9 Број,77.3 Број,48.2 Број,20.3 Број,27.9 Број,113 Број,59 Број,1.9 Број,21 Број,101.17 км,0.3 км,6523 Број,263 Број,10097 Број,100 %,4575 Број,45.3 %,9 Број,0.4 Број,58.3 %,27.6 %
133,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2014,399 км2,1024.2 ха,2.6 %,13 Број,62 Број,10097 Број,24627 Број,12019 Број,12608 Број,0.95 Однос,1.05 Однос,1402 Број,5.7 %,1949 Број,7.9 %,1093 Број,4.4 %,20481 Број,83.2 %,4400 Број,17.9 %,16609 Број,67.4 %,5355 Број,21.7 %,4667 Број,19 %,43.03 Број,135.2 Индекс,178 Број,7.23 ‰,398 Број,16.16 ‰,1 Број,5.6 ‰,-220 Број,-8.93 ‰,44.72 Индекс,1.19 Коефицијент,70.1 Број,77.6 Број,48.3 Број,20.2 Број,28.1 Број,100 Број,41 Број,2.4 Број,7 Број,101.17 км,0.3 км,6590 Број,268 Број,10097 Број,100 %,4579 Број,45.4 %,4 Број,0.2 Број,58.3 %,27.6 %
134,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2015,399 км2,1024.2 ха,2.6 %,13 Број,61 Број,10097 Број,24406 Број,11900 Број,12506 Број,0.95 Однос,1.05 Однос,1376 Број,5.6 %,1921 Број,7.9 %,1036 Број,4.2 %,20361 Број,83.4 %,4312 Број,17.7 %,16424 Број,67.3 %,5265 Број,21.6 %,4685 Број,19.2 %,43.22 Број,139.1 Индекс,200 Број,8.19 ‰,431 Број,17.66 ‰,0 Број,0 ‰,-231 Број,-9.46 ‰,46.4 Индекс,1.36 Коефицијент,69.1 Број,77.3 Број,48.6 Број,20.1 Број,28.5 Број,112 Број,66 Број,1.7 Број,3 Број,101.17 км,0.3 км,6818 Број,279 Број,10097 Број,100 %,4639 Број,45.9 %,1 Број,0 Број,58.3 %,27.6 %
135,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2016,399 км2,1024.2 ха,2.6 %,13 Број,61 Број,10097 Број,24193 Број,11788 Број,12405 Број,0.95 Однос,1.05 Однос,1363 Број,5.6 %,1893 Број,7.8 %,986 Број,4.1 %,20208 Број,83.5 %,4243 Број,17.5 %,16239 Број,67.1 %,5200 Број,21.5 %,4698 Број,19.4 %,43.38 Број,143.1 Индекс,174 Број,7.19 ‰,400 Број,16.53 ‰,1 Број,5.7 ‰,-226 Број,-9.34 ‰,43.5 Индекс,1.2 Коефицијент,69.2 Број,77.1 Број,49 Број,20.1 Број,28.9 Број,127 Број,60 Број,2.1 Број,28 Број,101.17 км,0.3 км,6960 Број,288 Број,10097 Број,100 %,4639 Број,45.9 %,3 Број,0.1 Број,46.8 %,37.9 %
136,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2017,399 км2,667.26 ха,1.7 %,13 Број,60 Број,10097 Број,23992 Број,11676 Број,12316 Број,0.95 Однос,1.05 Однос,1335 Број,5.6 %,1857 Број,7.7 %,977 Број,4.1 %,20067 Број,83.6 %,4180 Број,17.4 %,16061 Број,66.9 %,5155 Број,21.5 %,4739 Број,19.8 %,43.56 Број,147.7 Индекс,183 Број,7.63 ‰,406 Број,16.92 ‰,1 Број,5.5 ‰,-223 Број,-9.29 ‰,45.07 Индекс,1.26 Коефицијент,69.3 Број,76.1 Број,49.4 Број,19.9 Број,29.5 Број,132 Број,50 Број,2.6 Број,19 Број,125.44 км,0.3 км,7124 Број,297 Број,10097 Број,100 %,4639 Број,45.9 %,4 Број,0.2 Број,46.8 %,37.9 %
137,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2018,399 км2,667.26 ха,1.7 %,13 Број,60 Број,10097 Број,23783 Број,11572 Број,12211 Број,0.95 Однос,1.06 Однос,1290 Број,5.4 %,1818 Број,7.6 %,993 Број,4.2 %,19926 Број,83.8 %,4118 Број,17.3 %,15908 Број,66.9 %,5125 Број,21.5 %,4767 Број,20 %,43.74 Број,150.7 Индекс,171 Број,7.19 ‰,407 Број,17.11 ‰,2 Број,11.7 ‰,-236 Број,-9.92 ‰,42.01 Индекс,1.21 Коефицијент,69.8 Број,75.7 Број,49.5 Број,19.5 Број,30 Број,166 Број,55 Број,3 Број,22 Број,125.44 км,0.3 км,7172 Број,302 Број,10097 Број,100 %,4639 Број,45.9 %,5 Број,0.2 Број,46.8 %,37.9 %
138,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2019,399 км2,667.26 ха,1.7 %,13 Број,59 Број,10097 Број,23581 Број,11486 Број,12095 Број,0.95 Однос,1.05 Однос,1263 Број,5.4 %,1782 Број,7.6 %,989 Број,4.2 %,19781 Број,83.9 %,4043 Број,17.1 %,15742 Број,66.8 %,5077 Број,21.5 %,4794 Број,20.3 %,43.93 Број,153.1 Индекс,173 Број,7.34 ‰,379 Број,16.07 ‰,0 Број,0 ‰,-206 Број,-8.74 ‰,45.65 Индекс,1.2 Коефицијент,70 Број,76 Број,49.8 Број,19.3 Број,30.5 Број,122 Број,65 Број,1.9 Број,17 Број,122 км,0.3 км,7291 Број,309 Број,10097 Број,100 %,4639 Број,45.9 %,8 Број,0.3 Број,46.8 %,37.9 %
139,Kanjiza,Severnobanatska oblast,Кањижа,Севернобанатска област,2020,399 км2,697.2 ха,1.7 %,13 Број,59 Број,10097 Број,23369 Број,11386 Број,11983 Број,0.95 Однос,1.05 Однос,1261 Број,5.4 %,1727 Број,7.4 %,990 Број,4.2 %,19646 Број,84.1 %,3970 Број,17 %,15544 Број,66.5 %,5019 Број,21.5 %,4837 Број,20.7 %,44.04 Број,156 Индекс,176 Број,7.53 ‰,422 Број,18.06 ‰,4 Број,22.7 ‰,-246 Број,-10.53 ‰,41.71 Индекс,1.24 Коефицијент,70.4 Број,75.4 Број,50.3 Број,19.2 Број,31.1 Број,77 Број,51 Број,1.5 Број,10 Број,122 км,0.3 км,7372 Број,315 Број,10097 Број,100 %,4801 Број,47.5 %,6 Број,0.3 Број,54.4 %,41.4 %
140,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2011,783 км2,0 ха,0 %,10 Број,76 Број,21681 Број,59511 Број,29107 Број,30404 Број,0.96 Однос,1.04 Однос,3678 Број,6.2 %,4562 Број,7.7 %,2758 Број,4.6 %,49213 Број,82.7 %,10994 Број,18.5 %,41563 Број,69.8 %,13137 Број,22.1 %,9708 Број,16.3 %,42.27 Број,122.8 Индекс,472 Број,7.93 ‰,910 Број,15.29 ‰,3 Број,6.4 ‰,-438 Број,-7.36 ‰,51.87 Индекс,1.31 Коефицијент,69.5 Број,75.5 Број,43.2 Број,19.8 Број,23.4 Број,257 Број,27 Број,9.5 Број,-252 Број,178.75 км,0.2 км,10239 Број,172 Број,20584 Број,94.9 %,9637 Број,44.4 %,61 Број,1 Број,62.7 %,33.3 %
141,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2012,783 км2,0 ха,0 %,10 Број,75 Број,21681 Број,58824 Број,28807 Број,30017 Број,0.96 Однос,1.04 Однос,3585 Број,6.1 %,4524 Број,7.7 %,2636 Број,4.5 %,48785 Број,82.9 %,10666 Број,18.1 %,40844 Број,69.4 %,12790 Број,21.7 %,9871 Број,16.8 %,42.53 Број,126.9 Индекс,481 Број,8.18 ‰,881 Број,14.98 ‰,0 Број,0 ‰,-400 Број,-6.8 ‰,54.6 Индекс,1.37 Коефицијент,69.9 Број,76.3 Број,44 Број,19.9 Број,24.2 Број,263 Број,61 Број,4.3 Број,-284 Број,178.75 км,0.2 км,10547 Број,179 Број,20584 Број,94.9 %,9915 Број,45.7 %,9 Број,0.2 Број,61.8 %,33.3 %
142,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2013,783 км2,0 ха,0 %,10 Број,74 Број,21681 Број,58099 Број,28457 Број,29642 Број,0.96 Однос,1.04 Однос,3493 Број,6 %,4494 Број,7.7 %,2478 Број,4.3 %,48326 Број,83.2 %,10317 Број,17.8 %,39992 Број,68.8 %,12455 Број,21.4 %,10120 Број,17.4 %,42.8 Број,131.7 Индекс,466 Број,8.02 ‰,917 Број,15.78 ‰,0 Број,0 ‰,-451 Број,-7.76 ‰,50.82 Индекс,1.36 Коефицијент,70.4 Број,76.9 Број,45.3 Број,20 Број,25.3 Број,310 Број,106 Број,2.9 Број,-315 Број,304.39 км,0.4 км,10668 Број,184 Број,20584 Број,94.9 %,10171 Број,46.9 %,5 Број,0.1 Број,61.8 %,33.3 %
143,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2014,783 км2,0 ха,0 %,10 Број,73 Број,21681 Број,57424 Број,28131 Број,29293 Број,0.96 Однос,1.04 Однос,3430 Број,6 %,4476 Број,7.8 %,2317 Број,4 %,47843 Број,83.3 %,9959 Број,17.3 %,39151 Број,68.2 %,12151 Број,21.2 %,10367 Број,18.1 %,43.03 Број,136.5 Индекс,485 Број,8.45 ‰,878 Број,15.29 ‰,5 Број,10.3 ‰,-393 Број,-6.84 ‰,55.24 Индекс,1.44 Коефицијент,70.6 Број,76.8 Број,46.7 Број,20.2 Број,26.5 Број,276 Број,92 Број,3 Број,-190 Број,304.39 км,0.4 км,10811 Број,188 Број,20584 Број,94.9 %,10297 Број,47.5 %,11 Број,0.2 Број,61.8 %,33.3 %
144,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2015,783 км2,0 ха,0 %,10 Број,72 Број,21681 Број,56760 Број,27828 Број,28932 Број,0.96 Однос,1.04 Однос,3377 Број,5.9 %,4442 Број,7.8 %,2205 Број,3.9 %,47318 Број,83.4 %,9615 Број,16.9 %,38380 Број,67.6 %,11850 Број,20.9 %,10561 Број,18.6 %,43.25 Број,142.1 Индекс,455 Број,8.02 ‰,952 Број,16.77 ‰,1 Број,2.2 ‰,-497 Број,-8.76 ‰,47.79 Индекс,1.39 Коефицијент,70.8 Број,76.6 Број,47.9 Број,20.4 Број,27.5 Број,317 Број,115 Број,2.8 Број,-248 Број,304.39 км,0.4 км,11102 Број,196 Број,20584 Број,94.9 %,10297 Број,47.5 %,36 Број,0.6 Број,61.8 %,33.3 %
145,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2016,783 км2,0 ха,0 %,10 Број,72 Број,21681 Број,55998 Број,27448 Број,28550 Број,0.96 Однос,1.04 Однос,3298 Број,5.9 %,4378 Број,7.8 %,2185 Број,3.9 %,46683 Број,83.4 %,9335 Број,16.7 %,37648 Број,67.2 %,11588 Број,20.7 %,10674 Број,19.1 %,43.46 Број,147 Индекс,451 Број,8.05 ‰,965 Број,17.23 ‰,3 Број,6.7 ‰,-514 Број,-9.18 ‰,46.74 Индекс,1.42 Коефицијент,71 Број,76 Број,48.7 Број,20.4 Број,28.4 Број,272 Број,113 Број,2.4 Број,-265 Број,304.39 км,0.4 км,11530 Број,206 Број,21377 Број,98.6 %,11427 Број,52.7 %,39 Број,0.7 Број,60.5 %,30.8 %
146,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2017,783 км2,356.94 ха,0.5 %,10 Број,71 Број,21681 Број,55318 Број,27101 Број,28217 Број,0.96 Однос,1.04 Однос,3255 Број,5.9 %,4283 Број,7.7 %,2221 Број,4 %,46086 Број,83.3 %,9130 Број,16.5 %,36981 Број,66.9 %,11405 Број,20.6 %,10799 Број,19.5 %,43.66 Број,149.8 Индекс,467 Број,8.44 ‰,891 Број,16.11 ‰,2 Број,4.3 ‰,-424 Број,-7.66 ‰,52.41 Индекс,1.5 Коефицијент,70.9 Број,76.2 Број,49.6 Број,20.4 Број,29.2 Број,294 Број,142 Број,2.1 Број,-159 Број,212.1 км,0.3 км,12075 Број,218 Број,21591 Број,99.6 %,11480 Број,52.9 %,45 Број,0.8 Број,60.5 %,30.8 %
147,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2018,783 км2,356.94 ха,0.5 %,10 Број,70 Број,21681 Број,54729 Број,26804 Број,27925 Број,0.96 Однос,1.04 Однос,3252 Број,5.9 %,4166 Број,7.6 %,2261 Број,4.1 %,45582 Број,83.3 %,8953 Број,16.4 %,36356 Број,66.4 %,11232 Број,20.5 %,10955 Број,20 %,43.83 Број,151.3 Индекс,474 Број,8.66 ‰,903 Број,16.5 ‰,6 Број,12.7 ‰,-429 Број,-7.84 ‰,52.49 Индекс,1.56 Коефицијент,71 Број,76.4 Број,50.5 Број,20.4 Број,30.1 Број,271 Број,119 Број,2.3 Број,-165 Број,212.1 км,0.3 км,12497 Број,228 Број,21591 Број,99.6 %,11692 Број,53.9 %,19 Број,0.3 Број,60.5 %,30.8 %
148,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2019,782 км2,356.94 ха,0.5 %,10 Број,69 Број,21681 Број,54131 Број,26516 Број,27615 Број,0.96 Однос,1.04 Однос,3229 Број,6 %,4076 Број,7.5 %,2282 Број,4.2 %,45110 Број,83.3 %,8776 Број,16.2 %,35713 Број,66 %,11062 Број,20.4 %,11113 Број,20.5 %,43.99 Број,153 Индекс,443 Број,8.18 ‰,897 Број,16.57 ‰,3 Број,6.8 ‰,-454 Број,-8.39 ‰,49.39 Индекс,1.48 Коефицијент,71.3 Број,76.9 Број,51.6 Број,20.5 Број,31.1 Број,281 Број,125 Број,2.2 Број,-149 Број,210.27 км,0.3 км,13083 Број,242 Број,21591 Број,99.6 %,11945 Број,55.1 %,34 Број,0.6 Број,60.5 %,30.8 %
149,Kikinda - grad,Severnobanatska oblast,Кикинда - град,Севернобанатска област,2020,782 км2,67.2 ха,0.1 %,10 Број,68 Број,21681 Број,53453 Број,26206 Број,27247 Број,0.96 Однос,1.04 Однос,3184 Број,6 %,3991 Број,7.5 %,2261 Број,4.2 %,44600 Број,83.4 %,8611 Број,16.1 %,34982 Број,65.4 %,10901 Број,20.4 %,11296 Број,21.1 %,44.08 Број,155.3 Индекс,423 Број,7.91 ‰,1016 Број,19.01 ‰,6 Број,14.2 ‰,-593 Број,-11.09 ‰,41.63 Индекс,1.45 Коефицијент,70.8 Број,76.3 Број,52.8 Број,20.5 Број,32.3 Број,202 Број,109 Број,1.9 Број,-159 Број,210.27 км,0.3 км,13625 Број,255 Број,21591 Број,99.6 %,11945 Број,55.1 %,17 Број,0.3 Број,56.5 %,30.8 %
150,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2011,419 км2,386.95 ха,0.9 %,8 Број,60 Број,9137 Број,25310 Број,12663 Број,12647 Број,1 Однос,1 Однос,1715 Број,6.8 %,2195 Број,8.7 %,1151 Број,4.5 %,20544 Број,81.2 %,4580 Број,18.1 %,17001 Број,67.2 %,5307 Број,21 %,4399 Број,17.4 %,41.81 Број,114.5 Индекс,225 Број,8.89 ‰,465 Број,18.37 ‰,2 Број,8.9 ‰,-240 Број,-9.48 ‰,48.39 Индекс,1.54 Коефицијент,69.7 Број,74.7 Број,48.9 Број,23 Број,25.9 Број,126 Број,37 Број,3.4 Број,-92 Број,73.73 км,0.2 км,5147 Број,203 Број,8539 Број,93.5 %,0 Број,0 %,20 Број,0.8 Број,55.9 %,25.6 %
151,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2012,419 км2,386.95 ха,0.9 %,8 Број,60 Број,9137 Број,25057 Број,12544 Број,12513 Број,1 Однос,1 Однос,1688 Број,6.7 %,2152 Број,8.6 %,1151 Број,4.6 %,20343 Број,81.2 %,4516 Број,18 %,16870 Број,67.3 %,5231 Број,20.9 %,4347 Број,17.3 %,41.94 Број,117.1 Индекс,231 Број,9.22 ‰,378 Број,15.09 ‰,0 Број,0 ‰,-147 Број,-5.87 ‰,61.11 Индекс,1.6 Коефицијент,70.8 Број,74.7 Број,48.5 Број,22.8 Број,25.8 Број,103 Број,48 Број,2.1 Број,-28 Број,114.68 км,0.3 км,5340 Број,213 Број,8539 Број,93.5 %,0 Број,0 %,12 Број,0.5 Број,54.8 %,33.3 %
152,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2013,419 км2,386.95 ха,0.9 %,8 Број,59 Број,9137 Број,24865 Број,12457 Број,12408 Број,1 Однос,1 Однос,1665 Број,6.7 %,2115 Број,8.5 %,1166 Број,4.7 %,20203 Број,81.3 %,4457 Број,17.9 %,16704 Број,67.2 %,5188 Број,20.9 %,4381 Број,17.6 %,42.09 Број,119.8 Индекс,225 Број,9.05 ‰,397 Број,15.97 ‰,2 Број,8.9 ‰,-172 Број,-6.92 ‰,56.68 Индекс,1.56 Коефицијент,69.9 Број,75.1 Број,48.9 Број,22.6 Број,26.2 Број,92 Број,64 Број,1.4 Број,-37 Број,86.68 км,0.2 км,5389 Број,217 Број,9124 Број,99.9 %,0 Број,0 %,1 Број,0 Број,54.8 %,33.3 %
153,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2014,419 км2,382.27 ха,0.9 %,8 Број,59 Број,9137 Број,24650 Број,12356 Број,12294 Број,1.01 Однос,0.99 Однос,1621 Број,6.6 %,2106 Број,8.5 %,1152 Број,4.7 %,20057 Број,81.4 %,4373 Број,17.7 %,16492 Број,66.9 %,5123 Број,20.8 %,4431 Број,18 %,42.25 Број,122.7 Индекс,205 Број,8.32 ‰,383 Број,15.54 ‰,1 Број,4.9 ‰,-178 Број,-7.22 ‰,53.52 Индекс,1.46 Коефицијент,70.4 Број,76.3 Број,49.5 Број,22.6 Број,26.9 Број,130 Број,44 Број,3 Број,-43 Број,86.68 км,0.2 км,5409 Број,219 Број,9124 Број,99.9 %,0 Број,0 %,0 Број,0 Број,54.8 %,33.3 %
154,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2015,419 км2,382.27 ха,0.9 %,8 Број,58 Број,9137 Број,24443 Број,12256 Број,12187 Број,1.01 Однос,0.99 Однос,1584 Број,6.5 %,2078 Број,8.5 %,1126 Број,4.6 %,19956 Број,81.6 %,4313 Број,17.6 %,16300 Број,66.7 %,5061 Број,20.7 %,4481 Број,18.3 %,42.42 Број,126.7 Индекс,196 Број,8.02 ‰,395 Број,16.16 ‰,0 Број,0 ‰,-199 Број,-8.14 ‰,49.62 Индекс,1.42 Коефицијент,70.3 Број,76.6 Број,50 Број,22.5 Број,27.5 Број,137 Број,43 Број,3.2 Број,7 Број,85.96 км,0.2 км,5461 Број,223 Број,9124 Број,99.9 %,0 Број,0 %,1 Број,0 Број,54.8 %,33.3 %
155,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2016,419 км2,382.27 ха,0.9 %,8 Број,58 Број,9137 Број,24249 Број,12162 Број,12087 Број,1.01 Однос,0.99 Однос,1568 Број,6.5 %,2049 Број,8.4 %,1076 Број,4.4 %,19846 Број,81.8 %,4255 Број,17.5 %,16091 Број,66.4 %,5002 Број,20.6 %,4541 Број,18.7 %,42.58 Број,130 Индекс,222 Број,9.16 ‰,379 Број,15.63 ‰,0 Број,0 ‰,-157 Број,-6.47 ‰,58.58 Индекс,1.63 Коефицијент,70.7 Број,77.4 Број,50.7 Број,22.5 Број,28.2 Број,122 Број,44 Број,2.8 Број,-40 Број,85.96 км,0.2 км,5 Број,0 Број,9127 Број,99.9 %,27 Број,0.3 %,9 Број,0.4 Број,53.7 %,30.8 %
156,Kovacica,Juznobanatska oblast,Ковачица,Јужнобанатска област,2017,419 км2,396.56 ха,0.9 %,8 Број,57 Број,9137 Број,24054 Број,12056 Број,11998 Број,1 Однос,1 Однос,1541 Број,6.4 %,2012 Број,8.4 %,1058 Број,4.4 %,19710 Број,81.9 %,4201 Број,17.5 %,15887 Број,66 %,4948 Број,20.6 %,4614 Број,19.2 %,42.74 Број,133.3 Индекс,200 Број,8.31 ‰,368 Број,15.3 ‰,2 Број,10 ‰,-168 Број,-6.98 ‰,54.35 Индекс,1.45 Коефицијент,70.8 Број,77.9 Број,51.4 Број,22.4 Број,29 Број,116 Број,35 Број,3.3 Број,-24 Број,81.26 км,0.2 км,5717 Број,238 Број,9127 Број,99.9 %,64 Број,0.7 %,16 Број,0.7 Број,53.7 %,30.8 %
