,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
175,Kursumlija,Toplicka oblast,Куршумлија,Топличка област,2016,952 км2,54647.4 ха,57.4 %,90 Број,19 Број,7104 Број,18006 Број,9288 Број,8718 Број,1.07 Однос,0.94 Однос,942 Број,5.2 %,1467 Број,8.1 %,841 Број,4.7 %,14983 Број,83.2 %,3295 Број,18.3 %,11834 Број,65.7 %,3576 Број,19.9 %,3763 Број,20.9 %,43.85 Број,148.4 Индекс,151 Број,8.39 ‰,313 Број,17.38 ‰,1 Број,6.6 ‰,-162 Број,-9 ‰,48.24 Индекс,1.59 Коефицијент,70.6 Број,76.5 Број,52.2 Број,20.4 Број,31.8 Број,72 Број,18 Број,4 Број,-60 Број,551.56 км,0.6 км,3844 Број,213 Број,4640 Број,65.3 %,3970 Број,55.9 %,1 Број,0.1 Број,67.3 %,28 %
176,Kursumlija,Toplicka oblast,Куршумлија,Топличка област,2017,952 км2,52360.63 ха,55 %,90 Број,19 Број,7104 Број,17787 Број,9192 Број,8595 Број,1.07 Однос,0.94 Однос,948 Број,5.3 %,1391 Број,7.8 %,822 Број,4.6 %,14833 Број,83.4 %,3250 Број,18.3 %,11671 Број,65.6 %,3519 Број,19.8 %,3777 Број,21.2 %,44.03 Број,152.7 Индекс,143 Број,8.04 ‰,297 Број,16.7 ‰,1 Број,7 ‰,-154 Број,-8.66 ‰,48.15 Индекс,1.5 Коефицијент,70.8 Број,77.1 Број,52.4 Број,20 Број,32.4 Број,80 Број,5 Број,16 Број,-61 Број,557.15 км,0.6 км,4085 Број,230 Број,4648 Број,65.4 %,3978 Број,56 %,1 Број,0.1 Број,67.3 %,28 %
177,Kursumlija,Toplicka oblast,Куршумлија,Топличка област,2018,952 км2,52360.63 ха,55 %,90 Број,18 Број,7104 Број,17545 Број,9080 Број,8465 Број,1.07 Однос,0.93 Однос,966 Број,5.5 %,1303 Број,7.4 %,812 Број,4.6 %,14662 Број,83.6 %,3197 Број,18.2 %,11452 Број,65.3 %,3448 Број,19.7 %,3824 Број,21.8 %,44.24 Број,156.9 Индекс,159 Број,9.06 ‰,309 Број,17.61 ‰,2 Број,12.6 ‰,-150 Број,-8.55 ‰,51.46 Индекс,1.67 Коефицијент,71.5 Број,76.5 Број,53.2 Број,19.8 Број,33.4 Број,79 Број,14 Број,5.6 Број,-120 Број,557.15 км,0.6 км,4207 Број,240 Број,5054 Број,71.1 %,3978 Број,56 %,1 Број,0.1 Број,67.3 %,28 %
178,Kursumlija,Toplicka oblast,Куршумлија,Топличка област,2019,952 км2,52360.63 ха,55 %,90 Број,18 Број,7104 Број,17290 Број,8955 Број,8335 Број,1.07 Однос,0.93 Однос,993 Број,5.7 %,1231 Број,7.1 %,802 Број,4.6 %,14468 Број,83.7 %,3132 Број,18.1 %,11203 Број,64.8 %,3369 Број,19.5 %,3863 Број,22.3 %,44.39 Број,159.6 Индекс,158 Број,9.14 ‰,294 Број,17 ‰,0 Број,0 ‰,-136 Број,-7.87 ‰,53.74 Индекс,1.71 Коефицијент,71.6 Број,76.6 Број,54.3 Број,19.9 Број,34.5 Број,79 Број,12 Број,6.6 Број,-103 Број,538.19 км,0.6 км,4366 Број,253 Број,5087 Број,71.6 %,4787 Број,67.4 %,6 Број,0.3 Број,67.3 %,28 %
179,Kursumlija,Toplicka oblast,Куршумлија,Топличка област,2020,952 км2,52370.37 ха,55 %,90 Број,18 Број,7104 Број,17051 Број,8837 Број,8214 Број,1.08 Однос,0.93 Однос,1023 Број,6 %,1162 Број,6.8 %,786 Број,4.6 %,14286 Број,83.8 %,3066 Број,18 %,10984 Број,64.4 %,3304 Број,19.4 %,3882 Број,22.8 %,44.45 Број,162.3 Индекс,169 Број,9.91 ‰,323 Број,18.94 ‰,1 Број,5.9 ‰,-154 Број,-9.03 ‰,52.32 Индекс,1.86 Коефицијент,70.8 Број,76.8 Број,55.2 Број,19.9 Број,35.3 Број,32 Број,30 Број,1.1 Број,-86 Број,538.19 км,0.6 км,4489 Број,263 Број,5108 Број,71.9 %,4979 Број,70.1 %,1 Број,0.1 Број,62.3 %,32 %
180,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2011,337 км2,10461.3 ха,31 %,39 Број,65 Број,6919 Број,22010 Број,11050 Број,10960 Број,1.01 Однос,0.99 Однос,1357 Број,6.2 %,1953 Број,8.9 %,1129 Број,5.1 %,17861 Број,81.1 %,4091 Број,18.6 %,14451 Број,65.7 %,4703 Број,21.4 %,4249 Број,19.3 %,42.33 Број,123.4 Индекс,171 Број,7.77 ‰,401 Број,18.22 ‰,4 Број,23.4 ‰,-230 Број,-10.45 ‰,42.64 Индекс,1.32 Коефицијент,70.8 Број,74.7 Број,52.3 Број,22.9 Број,29.4 Број,88 Број,5 Број,17.6 Број,-199 Број,199 км,0.6 км,3450 Број,157 Број,2900 Број,41.9 %,2300 Број,33.2 %,14 Број,0.6 Број,65.6 %,12.9 %
181,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2012,337 км2,10461.3 ха,31 %,39 Број,64 Број,6919 Број,21611 Број,10860 Број,10751 Број,1.01 Однос,0.99 Однос,1301 Број,6 %,1880 Број,8.7 %,1103 Број,5.1 %,17611 Број,81.5 %,4031 Број,18.7 %,14237 Број,65.9 %,4610 Број,21.3 %,4193 Број,19.4 %,42.56 Број,127.4 Индекс,165 Број,7.64 ‰,400 Број,18.51 ‰,1 Број,6.1 ‰,-235 Број,-10.87 ‰,41.25 Индекс,1.28 Коефицијент,70.8 Број,75 Број,51.8 Број,22.3 Број,29.5 Број,93 Број,2 Број,46.5 Број,-134 Број,201.95 км,0.6 км,3632 Број,168 Број,2900 Број,41.9 %,2300 Број,33.2 %,1 Број,0 Број,72 %,29 %
182,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2013,337 км2,10461.3 ха,31 %,39 Број,63 Број,6919 Број,21290 Број,10703 Број,10587 Број,1.01 Однос,0.99 Однос,1250 Број,5.9 %,1823 Број,8.6 %,1070 Број,5 %,17422 Број,81.8 %,3980 Број,18.7 %,14000 Број,65.8 %,4547 Број,21.4 %,4217 Број,19.8 %,42.8 Број,132.2 Индекс,163 Број,7.66 ‰,340 Број,15.97 ‰,2 Број,12.3 ‰,-177 Број,-8.31 ‰,47.94 Индекс,1.29 Коефицијент,69.9 Број,74.3 Број,52.1 Број,22 Број,30.1 Број,118 Број,15 Број,7.9 Број,-97 Број,237.95 км,0.7 км,3776 Број,177 Број,2900 Број,41.9 %,2300 Број,33.2 %,10 Број,0.5 Број,72 %,29 %
183,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2014,337 км2,10453.4 ха,31 %,39 Број,62 Број,6919 Број,20961 Број,10537 Број,10424 Број,1.01 Однос,0.99 Однос,1223 Број,5.8 %,1748 Број,8.3 %,1033 Број,4.9 %,17229 Број,82.2 %,3929 Број,18.7 %,13741 Број,65.6 %,4493 Број,21.4 %,4249 Број,20.3 %,43.03 Број,137 Индекс,180 Број,8.59 ‰,401 Број,19.13 ‰,0 Број,0 ‰,-221 Број,-10.54 ‰,44.89 Индекс,1.44 Коефицијент,70.4 Број,75.5 Број,52.5 Број,21.6 Број,30.9 Број,134 Број,28 Број,4.8 Број,-164 Број,210.55 км,0.6 км,3821 Број,182 Број,3643 Број,52.7 %,2300 Број,33.2 %,4 Број,0.2 Број,72 %,29 %
184,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2015,337 км2,10453.4 ха,31 %,39 Број,61 Број,6919 Број,20621 Број,10367 Број,10254 Број,1.01 Однос,0.99 Однос,1194 Број,5.8 %,1681 Број,8.2 %,993 Број,4.8 %,17012 Број,82.5 %,3869 Број,18.8 %,13480 Број,65.4 %,4410 Број,21.4 %,4266 Број,20.7 %,43.23 Број,141.2 Индекс,140 Број,6.79 ‰,342 Број,16.59 ‰,1 Број,7.1 ‰,-202 Број,-9.8 ‰,40.94 Индекс,1.14 Коефицијент,70.9 Број,76.4 Број,53 Број,21.3 Број,31.6 Број,119 Број,43 Број,2.8 Број,-92 Број,210.55 км,0.6 км,3918 Број,190 Број,3693 Број,53.4 %,2300 Број,33.2 %,1 Број,0 Број,72 %,29 %
185,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2016,337 км2,10453.4 ха,31 %,39 Број,60 Број,6919 Број,20333 Број,10232 Број,10101 Број,1.01 Однос,0.99 Однос,1169 Број,5.7 %,1630 Број,8 %,959 Број,4.7 %,16827 Број,82.8 %,3796 Број,18.7 %,13252 Број,65.2 %,4315 Број,21.2 %,4282 Број,21.1 %,43.43 Број,145.1 Индекс,184 Број,9.05 ‰,353 Број,17.36 ‰,3 Број,16.3 ‰,-169 Број,-8.31 ‰,52.12 Индекс,1.52 Коефицијент,70.8 Број,76.3 Број,53.4 Број,21.1 Број,32.3 Број,76 Број,24 Број,3.2 Број,-114 Број,293.87 км,0.9 км,4031 Број,198 Број,4181 Број,60.4 %,2805 Број,40.5 %,3 Број,0.1 Број,70.9 %,29 %
186,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2017,337 км2,14845.16 ха,44.1 %,39 Број,59 Број,6919 Број,20043 Број,10100 Број,9943 Број,1.02 Однос,0.98 Однос,1162 Број,5.8 %,1589 Број,7.9 %,916 Број,4.6 %,16623 Број,82.9 %,3697 Број,18.4 %,13014 Број,64.9 %,4237 Број,21.1 %,4278 Број,21.3 %,43.57 Број,147.5 Индекс,169 Број,8.43 ‰,377 Број,18.81 ‰,1 Број,5.9 ‰,-208 Број,-10.38 ‰,44.83 Индекс,1.43 Коефицијент,71.2 Број,76.5 Број,54 Број,21.1 Број,32.9 Број,90 Број,27 Број,3.3 Број,-89 Број,201.08 км,0.6 км,4227 Број,211 Број,4219 Број,61 %,2831 Број,40.9 %,9 Број,0.4 Број,70.9 %,29 %
187,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2018,337 км2,14845.16 ха,44.1 %,39 Број,59 Број,6919 Број,19730 Број,9933 Број,9797 Број,1.01 Однос,0.99 Однос,1143 Број,5.8 %,1535 Број,7.8 %,894 Број,4.5 %,16392 Број,83.1 %,3612 Број,18.3 %,12760 Број,64.7 %,4159 Број,21.1 %,4292 Број,21.8 %,43.72 Број,149.5 Индекс,158 Број,8.01 ‰,365 Број,18.5 ‰,0 Број,0 ‰,-207 Број,-10.49 ‰,43.29 Индекс,1.36 Коефицијент,71.2 Број,76.8 Број,54.6 Број,21 Број,33.6 Број,62 Број,23 Број,2.7 Број,-122 Број,257.98 км,0.8 км,4229 Број,214 Број,4219 Број,61 %,2832 Број,40.9 %,10 Број,0.5 Број,70.9 %,29 %
188,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2019,337 км2,14845.16 ха,44.1 %,39 Број,58 Број,6919 Број,19416 Број,9763 Број,9653 Број,1.01 Однос,0.99 Однос,1129 Број,5.8 %,1474 Број,7.6 %,889 Број,4.6 %,16154 Број,83.2 %,3539 Број,18.2 %,12509 Број,64.4 %,4071 Број,21 %,4304 Број,22.2 %,43.9 Број,151.4 Индекс,171 Број,8.81 ‰,352 Број,18.13 ‰,1 Број,5.8 ‰,-181 Број,-9.32 ‰,48.58 Индекс,1.51 Коефицијент,71 Број,76.4 Број,55.2 Број,20.8 Број,34.4 Број,93 Број,19 Број,4.9 Број,-116 Број,250.69 км,0.7 км,4529 Број,233 Број,4423 Број,63.9 %,2921 Број,42.2 %,10 Број,0.5 Број,70.9 %,29 %
189,Lebane,Jablanicka oblast,Лебане,Јабланичка област,2020,337 км2,14357.08 ха,42.6 %,39 Број,57 Број,6919 Број,19124 Број,9619 Број,9505 Број,1.01 Однос,0.99 Однос,1127 Број,5.9 %,1429 Број,7.5 %,869 Број,4.5 %,15913 Број,83.2 %,3461 Број,18.1 %,12278 Број,64.2 %,3991 Број,20.9 %,4290 Број,22.4 %,43.93 Број,152 Индекс,162 Број,8.47 ‰,404 Број,21.13 ‰,3 Број,18.5 ‰,-242 Број,-12.65 ‰,40.1 Индекс,1.46 Коефицијент,69.3 Број,76.6 Број,55.8 Број,20.8 Број,34.9 Број,41 Број,13 Број,3.2 Број,-45 Број,250.69 км,0.7 км,4691 Број,245 Број,4423 Број,63.9 %,2921 Број,42.2 %,4 Број,0.2 Број,71.8 %,29 %
190,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2011,1025 км2,27766.77 ха,27.1 %,144 Број,141 Број,43603 Број,144370 Број,71676 Број,72694 Број,0.99 Однос,1.01 Однос,9100 Број,6.3 %,12119 Број,8.4 %,6915 Број,4.8 %,117989 Број,81.7 %,26860 Број,18.6 %,97829 Број,67.8 %,32237 Број,22.3 %,25322 Број,17.5 %,41.99 Број,119.2 Индекс,1194 Број,8.27 ‰,2178 Број,15.09 ‰,16 Број,13.4 ‰,-984 Број,-6.82 ‰,54.82 Индекс,1.34 Коефицијент,71.1 Број,76.1 Број,47.6 Број,21.7 Број,25.9 Број,730 Број,92 Број,7.9 Број,-392 Број,681.3 км,0.7 км,26583 Број,184 Број,30573 Број,70.1 %,19256 Број,44.2 %,120 Број,0.8 Број,67.7 %,28 %
191,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2012,1025 км2,27766.77 ха,27.1 %,144 Број,140 Број,43603 Број,143024 Број,71022 Број,72002 Број,0.99 Однос,1.01 Однос,8799 Број,6.2 %,11962 Број,8.4 %,6743 Број,4.7 %,117252 Број,82 %,26426 Број,18.5 %,96946 Број,67.8 %,31730 Број,22.2 %,25317 Број,17.7 %,42.21 Број,123.2 Индекс,1155 Број,8.08 ‰,2147 Број,15.01 ‰,5 Број,4.3 ‰,-992 Број,-6.94 ‰,53.8 Индекс,1.32 Коефицијент,72 Број,76.5 Број,47.5 Број,21.4 Број,26.1 Број,678 Број,18 Број,37.7 Број,-325 Број,725.7 км,0.7 км,27567 Број,193 Број,30854 Број,70.8 %,19508 Број,44.7 %,70 Број,0.5 Број,68.5 %,32 %
192,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2013,1025 км2,27766.77 ха,27.1 %,144 Број,138 Број,43603 Број,141720 Број,70408 Број,71312 Број,0.99 Однос,1.01 Однос,8543 Број,6 %,11796 Број,8.3 %,6546 Број,4.6 %,116562 Број,82.2 %,25979 Број,18.3 %,95718 Број,67.5 %,31263 Број,22.1 %,25663 Број,18.1 %,42.43 Број,128 Индекс,1148 Број,8.1 ‰,2089 Број,14.74 ‰,11 Број,9.6 ‰,-941 Број,-6.64 ‰,54.95 Индекс,1.34 Коефицијент,72.1 Број,76.8 Број,48.1 Број,21.2 Број,26.8 Број,752 Број,109 Број,6.9 Број,-350 Број,594.3 км,0.6 км,28295 Број,200 Број,31165 Број,71.5 %,19588 Број,44.9 %,49 Број,0.3 Број,68.5 %,32 %
193,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2014,1025 км2,35883.99 ха,35 %,144 Број,137 Број,43603 Број,140487 Број,69798 Број,70689 Број,0.99 Однос,1.01 Однос,8371 Број,6 %,11617 Број,8.3 %,6304 Број,4.5 %,115874 Број,82.5 %,25487 Број,18.1 %,94388 Број,67.2 %,30829 Број,21.9 %,26111 Број,18.6 %,42.65 Број,132.4 Индекс,1170 Број,8.33 ‰,2063 Број,14.68 ‰,12 Број,10.3 ‰,-893 Број,-6.36 ‰,56.71 Индекс,1.38 Коефицијент,72.3 Број,76.6 Број,48.8 Број,21.2 Број,27.7 Број,754 Број,123 Број,6.1 Број,-280 Број,614.89 км,0.6 км,28832 Број,205 Број,31680 Број,72.7 %,19734 Број,45.3 %,38 Број,0.3 Број,68.5 %,32 %
194,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2015,1025 км2,35883.99 ха,35 %,144 Број,136 Број,43603 Број,139291 Број,69207 Број,70084 Број,0.99 Однос,1.01 Однос,8272 Број,5.9 %,11427 Број,8.2 %,6055 Број,4.3 %,115139 Број,82.7 %,24964 Број,17.9 %,93072 Број,66.8 %,30427 Број,21.8 %,26520 Број,19 %,42.85 Број,136.7 Индекс,1170 Број,8.4 ‰,2120 Број,15.22 ‰,7 Број,6 ‰,-950 Број,-6.82 ‰,55.19 Индекс,1.4 Коефицијент,72.3 Број,76.7 Број,49.7 Број,21.2 Број,28.5 Број,675 Број,112 Број,6 Број,-270 Број,616.56 км,0.6 км,29445 Број,211 Број,32838 Број,75.3 %,20220 Број,46.4 %,100 Број,0.7 Број,68.5 %,32 %
195,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2016,1025 км2,35883.99 ха,35 %,144 Број,135 Број,43603 Број,138132 Број,68691 Број,69441 Број,0.99 Однос,1.01 Однос,8225 Број,6 %,11167 Број,8.1 %,5932 Број,4.3 %,114354 Број,82.8 %,24524 Број,17.8 %,91889 Број,66.5 %,30037 Број,21.7 %,26851 Број,19.4 %,43.03 Број,140 Индекс,1209 Број,8.75 ‰,2021 Број,14.63 ‰,4 Број,3.3 ‰,-812 Број,-5.88 ‰,59.82 Индекс,1.47 Коефицијент,72.9 Број,76.9 Број,50.3 Број,21.1 Број,29.2 Број,582 Број,89 Број,6.5 Број,-286 Број,625.2 км,0.6 км,30350 Број,220 Број,32863 Број,75.4 %,20235 Број,46.4 %,110 Број,0.8 Број,66.8 %,33.3 %
196,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2017,1025 км2,41058.12 ха,40.1 %,144 Број,134 Број,43603 Број,136888 Број,68102 Број,68786 Број,0.99 Однос,1.01 Однос,8172 Број,6 %,10858 Број,7.9 %,5901 Број,4.3 %,113435 Број,82.9 %,24112 Број,17.6 %,90579 Број,66.2 %,29654 Број,21.7 %,27279 Број,19.9 %,43.22 Број,142.3 Индекс,1116 Број,8.15 ‰,2143 Број,15.66 ‰,6 Број,5.4 ‰,-1027 Број,-7.5 ‰,52.08 Индекс,1.37 Коефицијент,73.1 Број,77.3 Број,51.1 Број,21 Број,30.1 Број,600 Број,90 Број,6.7 Број,-363 Број,631.13 км,0.6 км,31383 Број,229 Број,33246 Број,76.2 %,21567 Број,49.5 %,121 Број,0.9 Број,66.8 %,33.3 %
197,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2018,1025 км2,41058.12 ха,40.1 %,144 Број,132 Број,43603 Број,135591 Број,67474 Број,68117 Број,0.99 Однос,1.01 Однос,8113 Број,6 %,10531 Број,7.8 %,5910 Број,4.4 %,112461 Број,82.9 %,23712 Број,17.5 %,89109 Број,65.7 %,29271 Број,21.6 %,27838 Број,20.5 %,43.41 Број,144.6 Индекс,1162 Број,8.57 ‰,2033 Број,14.99 ‰,11 Број,9.5 ‰,-871 Број,-6.42 ‰,57.16 Индекс,1.46 Коефицијент,73.1 Број,77.4 Број,52.2 Број,20.9 Број,31.2 Број,595 Број,135 Број,4.4 Број,-332 Број,631.13 км,0.6 км,31819 Број,235 Број,33315 Број,76.4 %,21567 Број,49.5 %,172 Број,1.3 Број,66.8 %,33.3 %
198,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2019,1025 км2,41058.12 ха,40.1 %,144 Број,131 Број,43603 Број,134285 Број,66814 Број,67471 Број,0.99 Однос,1.01 Однос,8050 Број,6 %,10178 Број,7.6 %,5968 Број,4.4 %,111557 Број,83.1 %,23324 Број,17.4 %,87787 Број,65.4 %,28898 Број,21.5 %,28270 Број,21.1 %,43.62 Број,146.9 Индекс,1061 Број,7.9 ‰,2077 Број,15.47 ‰,6 Број,5.7 ‰,-1016 Број,-7.57 ‰,51.08 Индекс,1.35 Коефицијент,72.7 Број,77.7 Број,53 Број,20.8 Број,32.2 Број,555 Број,181 Број,3.1 Број,-395 Број,608.35 км,0.6 км,33222 Број,247 Број,33315 Број,76.4 %,29176 Број,66.9 %,105 Број,0.8 Број,66.8 %,33.3 %
199,Leskovac - grad,Jablanicka oblast,Лесковац - град,Јабланичка област,2020,1025 км2,41818.23 ха,40.8 %,144 Број,130 Број,43603 Број,132764 Број,66027 Број,66737 Број,0.99 Однос,1.01 Однос,7927 Број,6 %,9857 Број,7.4 %,5929 Број,4.5 %,110557 Број,83.3 %,22948 Број,17.3 %,86469 Број,65.1 %,28490 Број,21.5 %,28511 Број,21.5 %,43.74 Број,149.2 Индекс,1034 Број,7.79 ‰,2377 Број,17.9 ‰,5 Број,4.8 ‰,-1343 Број,-10.12 ‰,43.5 Индекс,1.34 Коефицијент,72.4 Број,77.3 Број,53.5 Број,20.6 Број,33 Број,341 Број,156 Број,2.2 Број,-287 Број,608.35 км,0.6 км,34754 Број,262 Број,34154 Број,78.3 %,30973 Број,71 %,86 Број,0.6 Број,58.6 %,36 %
200,Majdanpek,Borska oblast,Мајданпек,Борска област,2011,932 км2,64641.04 ха,69.4 %,14 Број,20 Број,7216 Број,18748 Број,9362 Број,9386 Број,1 Однос,1 Однос,998 Број,5.3 %,1405 Број,7.5 %,898 Број,4.8 %,15685 Број,83.7 %,3348 Број,17.9 %,13015 Број,69.4 %,3893 Број,20.8 %,3330 Број,17.8 %,43.38 Број,136.2 Индекс,126 Број,6.72 ‰,265 Број,14.13 ‰,1 Број,7.9 ‰,-139 Број,-7.41 ‰,47.55 Индекс,1.25 Коефицијент,69.8 Број,75.4 Број,44 Број,18.5 Број,25.6 Број,80 Број,63 Број,1.3 Број,-167 Број,411.73 км,0.4 км,3367 Број,180 Број,5472 Број,75.8 %,5178 Број,71.8 %,9 Број,0.5 Број,60.2 %,22.6 %
