,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
103,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2014,14 км2,65.09 ха,4.6 %,0 Број,2699 Број,16288 Број,37779 Број,17203 Број,20576 Број,0.84 Однос,1.2 Однос,2586 Број,6.8 %,2308 Број,6.1 %,1165 Број,3.1 %,32054 Број,84.8 %,6324 Број,16.7 %,25448 Број,67.4 %,8616 Број,22.8 %,7437 Број,19.7 %,44.05 Број,171.6 Индекс,470 Број,12.44 ‰,612 Број,16.2 ‰,2 Број,4.3 ‰,-142 Број,-3.76 ‰,76.8 Индекс,1.68 Коефицијент,72.7 Број,77.8 Број,48.5 Број,19.2 Број,29.2 Број,302 Број,24 Број,12.6 Број,-257 Број,0 км,0 км,17737 Број,469 Број,0 Број,0 %,0 Број,0 %,28 Број,0.7 Број,52.8 %,37.8 %
104,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2015,14 км2,65.09 ха,4.6 %,0 Број,2663 Број,16288 Број,37275 Број,16950 Број,20325 Број,0.83 Однос,1.2 Однос,2742 Број,7.4 %,2331 Број,6.3 %,1091 Број,2.9 %,31400 Број,84.2 %,6064 Број,16.3 %,24645 Број,66.1 %,8469 Број,22.7 %,7557 Број,20.3 %,43.88 Број,170.3 Индекс,516 Број,13.84 ‰,629 Број,16.87 ‰,1 Број,1.9 ‰,-113 Број,-3.03 ‰,82.03 Индекс,1.85 Коефицијент,72.3 Број,78 Број,51.2 Број,20.6 Број,30.7 Број,331 Број,73 Број,4.5 Број,-496 Број,0 км,0 км,17675 Број,474 Број,0 Број,0 %,0 Број,0 %,152 Број,4.1 Број,52.8 %,37.8 %
105,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2016,14 км2,65.09 ха,4.6 %,0 Број,2624 Број,16288 Број,36739 Број,16671 Број,20068 Број,0.83 Однос,1.2 Однос,2861 Број,7.8 %,2359 Број,6.4 %,1074 Број,2.9 %,30717 Број,83.6 %,5821 Број,15.8 %,23854 Број,64.9 %,8338 Број,22.7 %,7665 Број,20.9 %,43.72 Број,167.3 Индекс,505 Број,13.75 ‰,657 Број,17.88 ‰,3 Број,5.9 ‰,-152 Број,-4.14 ‰,76.86 Индекс,1.82 Коефицијент,71.2 Број,77.5 Број,54 Број,21.9 Број,32.1 Број,318 Број,83 Број,3.8 Број,-311 Број,0 км,0 км,17856 Број,486 Број,0 Број,0 %,0 Број,0 %,118 Број,3.2 Број,49.6 %,35.1 %
106,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2017,14 км2,65.09 ха,4.6 %,0 Број,2587 Број,16288 Број,36222 Број,16398 Број,19824 Број,0.83 Однос,1.21 Однос,2912 Број,8 %,2365 Број,6.5 %,1088 Број,3 %,30118 Број,83.1 %,5569 Број,15.4 %,23174 Број,64 %,8232 Број,22.7 %,7771 Број,21.5 %,43.65 Број,164.8 Индекс,430 Број,11.87 ‰,624 Број,17.23 ‰,1 Број,2.3 ‰,-194 Број,-5.36 ‰,68.91 Индекс,1.61 Коефицијент,71 Број,77.8 Број,56.3 Број,22.8 Број,33.5 Број,285 Број,89 Број,3.2 Број,-373 Број,0 км,0 км,18066 Број,499 Број,0 Број,0 %,0 Број,0 %,91 Број,2.5 Број,49.6 %,35.1 %
107,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2018,14 км2,65.09 ха,4.6 %,0 Број,2552 Број,16288 Број,35732 Број,16157 Број,19575 Број,0.83 Однос,1.21 Однос,2947 Број,8.2 %,2370 Број,6.6 %,1117 Број,3.1 %,29544 Број,82.7 %,5332 Број,14.9 %,22554 Број,63.1 %,8151 Број,22.8 %,7861 Број,22 %,43.56 Број,160.7 Индекс,439 Број,12.29 ‰,596 Број,16.68 ‰,6 Број,13.7 ‰,-157 Број,-4.39 ‰,73.66 Индекс,1.7 Коефицијент,71 Број,77.6 Број,58.4 Број,23.6 Број,34.9 Број,247 Број,86 Број,2.9 Број,-257 Број,0 км,0 км,18207 Број,510 Број,0 Број,0 %,0 Број,0 %,395 Број,11.1 Број,49.6 %,35.1 %
108,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2019,14 км2,65.09 ха,4.6 %,0 Број,2526 Број,16288 Број,35359 Број,15998 Број,19361 Број,0.83 Однос,1.21 Однос,2939 Број,8.3 %,2448 Број,6.9 %,1131 Број,3.2 %,29105 Број,82.3 %,5140 Број,14.5 %,22002 Број,62.2 %,8079 Број,22.8 %,7970 Број,22.5 %,43.48 Број,156.1 Индекс,404 Број,11.43 ‰,582 Број,16.46 ‰,3 Број,7.4 ‰,-178 Број,-5.03 ‰,69.42 Индекс,1.57 Коефицијент,71.8 Број,78.1 Број,60.7 Број,24.5 Број,36.2 Број,278 Број,108 Број,2.6 Број,-155 Број,0 км,0 км,18234 Број,516 Број,0 Број,0 %,0 Број,0 %,708 Број,20 Број,49.6 %,35.1 %
109,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Београд-Савски венац,Београдска област (Град Београд),2020,14 км2,68.38 ха,4.9 %,0 Број,2504 Број,16288 Број,35052 Број,15866 Број,19186 Број,0.83 Однос,1.21 Однос,2935 Број,8.4 %,2549 Број,7.3 %,1136 Број,3.2 %,28719 Број,81.9 %,5014 Број,14.3 %,21563 Број,61.5 %,8003 Број,22.8 %,8005 Број,22.8 %,43.25 Број,150.5 Индекс,471 Број,13.44 ‰,688 Број,19.63 ‰,2 Број,4.2 ‰,-217 Број,-6.19 ‰,68.46 Индекс,1.9 Коефицијент,71.2 Број,77.2 Број,62.6 Број,25.4 Број,37.1 Број,214 Број,118 Број,1.8 Број,-63 Број,0 км,0 км,18442 Број,526 Број,0 Број,0 %,0 Број,0 %,295 Број,8.4 Број,31.2 %,37.8 %
110,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2011,271 км2,4944.74 ха,18.2 %,17 Број,75 Број,6864 Број,20338 Број,10074 Број,10264 Број,0.98 Однос,1.02 Однос,1250 Број,6.1 %,1530 Број,7.5 %,859 Број,4.2 %,16925 Број,83.2 %,3547 Број,17.4 %,13452 Број,66.1 %,4108 Број,20.2 %,4106 Број,20.2 %,43.85 Број,147.4 Индекс,193 Број,9.49 ‰,297 Број,14.6 ‰,1 Број,5.2 ‰,-104 Број,-5.11 ‰,64.98 Индекс,1.65 Коефицијент,71.5 Број,78.3 Број,51.2 Број,20.7 Број,30.5 Број,92 Број,3 Број,30.7 Број,155 Број,0 км,0 км,4037 Број,198 Број,0 Број,0 %,0 Број,0 %,96 Број,4.7 Број,65.2 %,21.2 %
111,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2012,271 км2,4944.74 ха,18.2 %,17 Број,75 Број,6864 Број,20330 Број,10074 Број,10256 Број,0.98 Однос,1.02 Однос,1243 Број,6.1 %,1531 Број,7.5 %,850 Број,4.2 %,16927 Број,83.3 %,3512 Број,17.3 %,13418 Број,66 %,4095 Број,20.1 %,4138 Број,20.4 %,44 Број,151.2 Индекс,171 Број,8.41 ‰,359 Број,17.66 ‰,1 Број,5.8 ‰,-188 Број,-9.25 ‰,47.63 Индекс,1.48 Коефицијент,72.6 Број,78.8 Број,51.5 Број,20.7 Број,30.8 Број,95 Број,4 Број,23.8 Број,121 Број,0 км,0 км,4235 Број,208 Број,0 Број,0 %,0 Број,0 %,47 Број,2.3 Број,66 %,33.3 %
112,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2013,271 км2,4944.74 ха,18.2 %,17 Број,75 Број,6864 Број,20257 Број,10064 Број,10193 Број,0.99 Однос,1.01 Однос,1222 Број,6 %,1519 Број,7.5 %,838 Број,4.1 %,16896 Број,83.4 %,3485 Број,17.2 %,13319 Број,65.8 %,4070 Број,20.1 %,4197 Број,20.7 %,44.18 Број,155.9 Индекс,146 Број,7.21 ‰,293 Број,14.46 ‰,0 Број,0 ‰,-147 Број,-7.26 ‰,49.83 Индекс,1.26 Коефицијент,72.9 Број,78.3 Број,52.1 Број,20.6 Број,31.5 Број,117 Број,3 Број,39 Број,68 Број,0 км,0 км,4397 Број,217 Број,0 Број,0 %,0 Број,0 %,31 Број,1.5 Број,66 %,33.3 %
113,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2014,271 км2,9583.38 ха,35.4 %,17 Број,75 Број,6864 Број,20192 Број,10058 Број,10134 Број,0.99 Однос,1.01 Однос,1216 Број,6 %,1504 Број,7.4 %,819 Број,4.1 %,16870 Број,83.5 %,3445 Број,17.1 %,13177 Број,65.3 %,4044 Број,20 %,4295 Број,21.3 %,44.35 Број,160.3 Индекс,178 Број,8.82 ‰,321 Број,15.9 ‰,1 Број,5.6 ‰,-143 Број,-7.08 ‰,55.45 Индекс,1.55 Коефицијент,72.8 Број,77.9 Број,53.2 Број,20.6 Број,32.6 Број,93 Број,1 Број,93 Број,91 Број,0 км,0 км,4583 Број,227 Број,0 Број,0 %,0 Број,0 %,16 Број,0.8 Број,66 %,33.3 %
114,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2015,271 км2,9583.38 ха,35.4 %,17 Број,74 Број,6864 Број,20126 Број,10041 Број,10085 Број,1 Однос,1 Однос,1219 Број,6.1 %,1506 Број,7.5 %,783 Број,3.9 %,16828 Број,83.6 %,3390 Број,16.8 %,12988 Број,64.5 %,4013 Број,19.9 %,4413 Број,21.9 %,44.5 Број,163.9 Индекс,178 Број,8.84 ‰,327 Број,16.25 ‰,3 Број,16.9 ‰,-149 Број,-7.4 ‰,54.43 Индекс,1.56 Коефицијент,72.5 Број,78.4 Број,55 Број,21 Број,34 Број,87 Број,11 Број,7.9 Број,68 Број,0 км,0 км,4732 Број,235 Број,0 Број,0 %,0 Број,0 %,30 Број,1.5 Број,66 %,33.3 %
115,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2016,271 км2,9583.38 ха,35.4 %,17 Број,74 Број,6864 Број,20002 Број,9992 Број,10010 Број,1 Однос,1 Однос,1210 Број,6 %,1520 Број,7.6 %,740 Број,3.7 %,16730 Број,83.6 %,3308 Број,16.5 %,12784 Број,63.9 %,3945 Број,19.7 %,4488 Број,22.4 %,44.68 Број,168 Индекс,184 Број,9.2 ‰,338 Број,16.9 ‰,1 Број,5.4 ‰,-154 Број,-7.7 ‰,54.44 Индекс,1.63 Коефицијент,71.8 Број,78.1 Број,56.5 Број,21.4 Број,35.1 Број,77 Број,12 Број,6.4 Број,-11 Број,0 км,0 км,4900 Број,245 Број,0 Број,0 %,0 Број,0 %,49 Број,2.4 Број,54 %,33.3 %
116,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2017,271 км2,9822.69 ха,36.2 %,17 Број,73 Број,6864 Број,19870 Број,9945 Број,9925 Број,1 Однос,1 Однос,1215 Број,6.1 %,1493 Број,7.5 %,733 Број,3.7 %,16620 Број,83.6 %,3235 Број,16.3 %,12607 Број,63.4 %,3875 Број,19.5 %,4555 Број,22.9 %,44.87 Број,171.3 Индекс,186 Број,9.36 ‰,337 Број,16.96 ‰,0 Број,0 ‰,-151 Број,-7.6 ‰,55.19 Индекс,1.7 Коефицијент,72.1 Број,78.6 Број,57.6 Број,21.5 Број,36.1 Број,100 Број,3 Број,33.3 Број,50 Број,0 км,0 км,5135 Број,258 Број,0 Број,0 %,0 Број,0 %,64 Број,3.2 Број,54 %,33.3 %
117,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2018,271 км2,9822.69 ха,36.2 %,17 Број,73 Број,6864 Број,19819 Број,9937 Број,9882 Број,1.01 Однос,0.99 Однос,1219 Број,6.2 %,1467 Број,7.4 %,746 Број,3.8 %,16569 Број,83.6 %,3193 Број,16.1 %,12463 Број,62.9 %,3837 Број,19.4 %,4670 Број,23.6 %,45.07 Број,173.9 Индекс,200 Број,10.09 ‰,310 Број,15.64 ‰,0 Број,0 ‰,-110 Број,-5.55 ‰,64.52 Индекс,1.85 Коефицијент,72.9 Број,78.8 Број,59 Број,21.6 Број,37.5 Број,104 Број,25 Број,4.2 Број,110 Број,0 км,0 км,5279 Број,266 Број,0 Број,0 %,0 Број,0 %,76 Број,3.8 Број,54 %,33.3 %
118,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2019,271 км2,9822.69 ха,36.2 %,17 Број,73 Број,6864 Број,19788 Број,9929 Број,9859 Број,1.01 Однос,0.99 Однос,1217 Број,6.2 %,1460 Број,7.4 %,766 Број,3.9 %,16520 Број,83.5 %,3152 Број,15.9 %,12328 Број,62.3 %,3813 Број,19.3 %,4783 Број,24.2 %,45.26 Број,176.1 Индекс,168 Број,8.49 ‰,339 Број,17.13 ‰,1 Број,6 ‰,-171 Број,-8.64 ‰,49.56 Индекс,1.56 Коефицијент,72.9 Број,79 Број,60.5 Број,21.7 Број,38.8 Број,108 Број,45 Број,2.4 Број,110 Број,0 км,0 км,5631 Број,285 Број,0 Број,0 %,0 Број,0 %,67 Број,3.4 Број,54 %,33.3 %
119,Beograd-Sopot,Beogradska oblast (Grad Beograd),Београд-Сопот,Београдска област (Град Београд),2020,271 км2,9568.56 ха,35.3 %,17 Број,73 Број,6864 Број,19714 Број,9885 Број,9829 Број,1.01 Однос,0.99 Однос,1220 Број,6.2 %,1430 Број,7.3 %,796 Број,4 %,16465 Број,83.5 %,3131 Број,15.9 %,12180 Број,61.8 %,3807 Број,19.3 %,4884 Број,24.8 %,45.32 Број,177.1 Индекс,154 Број,7.81 ‰,371 Број,18.82 ‰,0 Број,0 ‰,-217 Број,-11.01 ‰,41.51 Индекс,1.44 Коефицијент,72.1 Број,77.8 Број,61.9 Број,21.8 Број,40.1 Број,65 Број,25 Број,2.6 Број,128 Број,0 км,0 км,5966 Број,303 Број,0 Број,0 %,0 Број,0 %,76 Број,3.9 Број,49.8 %,33.3 %
120,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2011,5 км2,0 ха,0 %,0 Број,9719 Број,21492 Број,48593 Број,21710 Број,26883 Број,0.81 Однос,1.24 Однос,2532 Број,5.2 %,2593 Број,5.3 %,1548 Број,3.2 %,42332 Број,87.1 %,8330 Број,17.1 %,33635 Број,69.2 %,11389 Број,23.4 %,9833 Број,20.2 %,45.25 Број,201.2 Индекс,586 Број,12.06 ‰,761 Број,15.66 ‰,2 Број,3.4 ‰,-175 Број,-3.6 ‰,77 Индекс,1.54 Коефицијент,70.8 Број,77.4 Број,44.5 Број,15.2 Број,29.2 Број,416 Број,78 Број,5.3 Број,-142 Број,0 км,0 км,21414 Број,441 Број,0 Број,0 %,0 Број,0 %,28 Број,0.6 Број,59 %,41.1 %
121,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2012,5 км2,0 ха,0 %,0 Број,9634 Број,21492 Број,48170 Број,21491 Број,26679 Број,0.81 Однос,1.24 Однос,2732 Број,5.7 %,2532 Број,5.3 %,1447 Број,3 %,41856 Број,86.9 %,8051 Број,16.7 %,32966 Број,68.4 %,11286 Број,23.4 %,9940 Број,20.6 %,45.17 Број,202.5 Индекс,577 Број,11.98 ‰,833 Број,17.29 ‰,2 Број,3.5 ‰,-256 Број,-5.31 ‰,69.27 Индекс,1.5 Коефицијент,73.3 Број,78 Број,46.1 Број,16 Број,30.2 Број,379 Број,42 Број,9 Број,-273 Број,0 км,0 км,20853 Број,433 Број,0 Број,0 %,0 Број,0 %,72 Број,1.5 Број,53.6 %,37.5 %
122,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2013,5 км2,0 ха,0 %,0 Број,9529 Број,21492 Број,47646 Број,21198 Број,26448 Број,0.8 Однос,1.25 Однос,2902 Број,6.1 %,2489 Број,5.2 %,1353 Број,2.8 %,41278 Број,86.6 %,7695 Број,16.2 %,32171 Број,67.5 %,11162 Број,23.4 %,10084 Број,21.2 %,45.12 Број,203 Индекс,548 Број,11.5 ‰,774 Број,16.24 ‰,3 Број,5.5 ‰,-226 Број,-4.74 ‰,70.8 Индекс,1.43 Коефицијент,72.6 Број,77.7 Број,48.1 Број,16.8 Број,31.3 Број,377 Број,38 Број,9.9 Број,-292 Број,0 км,0 км,21085 Број,443 Број,0 Број,0 %,0 Број,0 %,115 Број,2.4 Број,53.6 %,37.5 %
123,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2014,5 км2,0 ха,0 %,0 Број,9438 Број,21492 Број,47190 Број,20937 Број,26253 Број,0.8 Однос,1.25 Однос,3072 Број,6.5 %,2462 Број,5.2 %,1273 Број,2.7 %,40722 Број,86.3 %,7357 Број,15.6 %,31405 Број,66.6 %,11045 Број,23.4 %,10251 Број,21.7 %,45.07 Број,202.3 Индекс,579 Број,12.27 ‰,782 Број,16.57 ‰,1 Број,1.7 ‰,-203 Број,-4.3 ‰,74.04 Индекс,1.52 Коефицијент,73 Број,78.2 Број,50.3 Број,17.6 Број,32.6 Број,351 Број,44 Број,8 Број,-192 Број,0 км,0 км,20591 Број,436 Број,0 Број,0 %,0 Број,0 %,76 Број,1.6 Број,53.6 %,37.5 %
124,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2015,5 км2,0 ха,0 %,0 Број,9357 Број,21492 Број,46785 Број,20684 Број,26101 Број,0.79 Однос,1.26 Однос,3296 Број,7 %,2459 Број,5.3 %,1211 Број,2.6 %,40133 Број,85.8 %,7028 Број,15 %,30601 Број,65.4 %,10926 Број,23.4 %,10429 Број,22.3 %,44.94 Број,198.7 Индекс,575 Број,12.29 ‰,751 Број,16.05 ‰,3 Број,5.2 ‰,-176 Број,-3.76 ‰,76.56 Индекс,1.54 Коефицијент,73.9 Број,78.4 Број,52.9 Број,18.8 Број,34.1 Број,348 Број,117 Број,3 Број,-237 Број,0 км,0 км,20773 Број,444 Број,0 Број,0 %,0 Број,0 %,49 Број,1 Број,53.6 %,37.5 %
125,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2016,5 км2,0 ха,0 %,0 Број,9276 Број,21492 Број,46382 Број,20406 Број,25976 Број,0.79 Однос,1.27 Однос,3540 Број,7.6 %,2402 Број,5.2 %,1199 Број,2.6 %,39544 Број,85.3 %,6679 Број,14.4 %,29799 Број,64.2 %,10838 Број,23.4 %,10641 Број,22.9 %,44.84 Број,194.6 Индекс,587 Број,12.66 ‰,680 Број,14.66 ‰,1 Број,1.7 ‰,-93 Број,-2.01 ‰,86.32 Индекс,1.56 Коефицијент,74.2 Број,79.2 Број,55.6 Број,19.9 Број,35.7 Број,299 Број,80 Број,3.7 Број,-304 Број,0 км,0 км,22616 Број,488 Број,0 Број,0 %,0 Број,0 %,77 Број,1.7 Број,49.8 %,37.5 %
126,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2017,5 км2,0 ха,0 %,0 Број,9175 Број,21492 Број,45877 Број,20098 Број,25779 Број,0.78 Однос,1.28 Однос,3703 Број,8.1 %,2347 Број,5.1 %,1211 Број,2.6 %,38912 Број,84.8 %,6382 Број,13.9 %,29053 Број,63.3 %,10756 Број,23.4 %,10774 Број,23.5 %,44.8 Број,190.2 Индекс,541 Број,11.79 ‰,736 Број,16.04 ‰,1 Број,1.8 ‰,-195 Број,-4.25 ‰,73.51 Индекс,1.46 Коефицијент,74.2 Број,79.8 Број,57.9 Број,20.8 Број,37.1 Број,286 Број,104 Број,2.8 Број,-419 Број,0 км,0 км,22374 Број,488 Број,0 Број,0 %,0 Број,0 %,92 Број,2 Број,49.8 %,37.5 %
127,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2018,5 км2,0 ха,0 %,0 Број,9051 Број,21492 Број,45253 Број,19807 Број,25446 Број,0.78 Однос,1.28 Однос,3708 Број,8.2 %,2412 Број,5.3 %,1234 Број,2.7 %,38170 Број,84.3 %,6137 Број,13.6 %,28327 Број,62.6 %,10647 Број,23.5 %,10806 Број,23.9 %,44.75 Број,184.5 Индекс,505 Број,11.16 ‰,747 Број,16.51 ‰,2 Број,4 ‰,-242 Број,-5.35 ‰,67.6 Индекс,1.41 Коефицијент,74.2 Број,79.2 Број,59.8 Број,21.6 Број,38.1 Број,296 Број,95 Број,3.1 Број,-392 Број,0 км,0 км,22047 Број,487 Број,0 Број,0 %,0 Број,0 %,141 Број,3.1 Број,49.8 %,37.5 %
128,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2019,5 км2,0 ха,0 %,0 Број,8923 Број,21492 Број,44613 Број,19553 Број,25060 Број,0.78 Однос,1.28 Однос,3626 Број,8.1 %,2563 Број,5.7 %,1252 Број,2.8 %,37478 Број,84 %,5877 Број,13.2 %,27606 Број,61.9 %,10488 Број,23.5 %,10818 Број,24.2 %,44.73 Број,179.8 Индекс,515 Број,11.54 ‰,712 Број,15.96 ‰,2 Број,3.9 ‰,-197 Број,-4.42 ‰,72.33 Индекс,1.47 Коефицијент,74.6 Број,78.9 Број,61.6 Број,22.4 Број,39.2 Број,279 Број,95 Број,2.9 Број,-448 Број,0 км,0 км,22496 Број,504 Број,0 Број,0 %,0 Број,0 %,195 Број,4.4 Број,49.8 %,37.5 %
129,Beograd-Stari grad,Beogradska oblast (Grad Beograd),Београд-Стари град,Београдска област (Град Београд),2020,5 км2,0 ха,0 %,0 Број,8806 Број,21492 Број,44031 Број,19301 Број,24730 Број,0.78 Однос,1.28 Однос,3562 Број,8.1 %,2717 Број,6.2 %,1197 Број,2.7 %,36866 Број,83.7 %,5631 Број,12.8 %,27012 Број,61.3 %,10325 Број,23.4 %,10740 Број,24.4 %,44.56 Број,174.6 Индекс,493 Број,11.2 ‰,866 Број,19.67 ‰,1 Број,2 ‰,-373 Број,-8.47 ‰,56.93 Индекс,1.42 Коефицијент,73.8 Број,78.6 Број,63 Број,23.2 Број,39.8 Број,192 Број,96 Број,2 Број,-145 Број,0 км,0 км,22577 Број,513 Број,0 Број,0 %,0 Број,0 %,434 Број,9.9 Број,28.9 %,39.3 %
130,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2011,288 км2,1957.57 ха,6.8 %,7 Број,152 Број,12877 Број,43664 Број,21804 Број,21860 Број,1 Однос,1 Однос,3361 Број,7.7 %,3636 Број,8.3 %,2043 Број,4.7 %,35153 Број,80.5 %,8896 Број,20.4 %,30782 Број,70.5 %,10310 Број,23.6 %,5885 Број,13.5 %,39.6 Број,89.6 Индекс,443 Број,10.15 ‰,467 Број,10.7 ‰,1 Број,2.3 ‰,-24 Број,-0.55 ‰,94.86 Индекс,1.46 Коефицијент,73.5 Број,78 Број,41.8 Број,22.7 Број,19.1 Број,197 Број,18 Број,10.9 Број,513 Број,0 км,0 км,44470 Број,1018 Број,0 Број,0 %,0 Број,0 %,113 Број,2.6 Број,62.3 %,25.7 %
131,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2012,288 км2,1957.57 ха,6.8 %,7 Број,153 Број,12877 Број,44179 Број,22041 Број,22138 Број,1 Однос,1 Однос,3409 Број,7.7 %,3709 Број,8.4 %,2001 Број,4.5 %,35587 Број,80.6 %,8799 Број,19.9 %,31024 Број,70.2 %,10330 Број,23.4 %,6037 Број,13.7 %,39.74 Број,92.1 Индекс,499 Број,11.29 ‰,458 Број,10.37 ‰,5 Број,10 ‰,41 Број,0.93 ‰,108.95 Индекс,1.62 Коефицијент,71.9 Број,78.2 Број,42.4 Број,22.9 Број,19.5 Број,208 Број,13 Број,16 Број,502 Број,0 км,0 км,45487 Број,1030 Број,0 Број,0 %,0 Број,0 %,29 Број,0.7 Број,66.5 %,25.7 %
